jma_code,name,name_kana,pref,lat,lon,elevation,type,obs_start,matched_sources,amedastable_code,obsdl_stid,kansoku_bitmask
a0469,一色,イッシキ,愛知,34.811667,137.028333,12,C,,amedastable+obsdl,51271,a0469,100000
a0470,豊橋,トヨハシ,愛知,34.75,137.341667,3,C,,amedastable+obsdl,51331,a0470,111201
s47653,伊良湖,イラコ,愛知,34.628333,137.093333,6,B,,amedastable+obsdl,51346,s47653,111111
a0472,田原,タハラ,愛知,34.626667,137.221667,45,C,,amedastable+obsdl,51356,a0472,100000
a0982,稲武,イナブ,愛知,35.211667,137.506667,505,C,,amedastable+obsdl,51071,a0982,111201
a0983,蟹江,カニエ,愛知,35.136667,136.791667,2,C,,amedastable+obsdl,51096,a0983,100000
a0984,南知多,ミナミチタ,愛知,34.74,136.938333,16,C,,amedastable+obsdl,51311,a0984,111201
a1166,小原,オバラ,愛知,35.228333,137.285,290,C,,amedastable+obsdl,51056,a1166,100000
a1341,鳳来,,愛知,,,,,,obsdl_only,,a1341,111100
a1344,蒲郡,ガマゴオリ,愛知,34.845,137.216667,55,C,,amedastable+obsdl,51281,a1344,111201
a1346,愛西,アイサイ,愛知,35.216667,136.698333,5,C,,amedastable+obsdl,51031,a1346,111201
a1541,新城,シンジョウ,愛知,43.611667,142.203333,147,C,,amedastable+obsdl,15216,a1541,111201
a1555,セントレア,セントレア：中部国際空港,愛知,34.858333,136.805,4,C,,amedastable+obsdl,51261,a1555,111000
a1576,阿蔵,アゾウ,愛知,35.078333,137.413333,613,C,,amedastable+obsdl,51192,a1576,100000
a1638,大府,オオブ,愛知,34.995,136.943333,32,C,,amedastable+obsdl,51216,a1638,111201
a0473,神岡,カミオカ,岐阜,36.321667,137.308333,455,C,,amedastable+obsdl,52051,a0473,111211
a0474,流葉山,,岐阜,,,,,,obsdl_only,,a0474,100000
a0475,森茂,,岐阜,,,,,,obsdl_only,,a0475,100000
s47617,高山,タカヤマ,岐阜,36.155,137.253333,560,B,,amedastable+obsdl,52146,s47617,111111
a0477,乗鞍岳,,岐阜,,,,,,obsdl_only,,a0477,100000
a0478,大日岳,,岐阜,,,,,,obsdl_only,,a0478,100000
a0479,新渕山,,岐阜,,,,,,obsdl_only,,a0479,100000
a0480,船山,フナヤマ,岐阜,36.035,137.26,880,C,,amedastable+obsdl,52192,a0480,100000
a0481,白尾山,,岐阜,,,,,,obsdl_only,,a0481,100000
a0482,白鳥,,岐阜,,,,,,obsdl_only,,a0482,111100
a0483,萩原,ハギワラ,岐阜,35.888333,137.206667,425,C,,amedastable+obsdl,52286,a0483,111201
a0484,蕪山,,岐阜,,,,,,obsdl_only,,a0484,100000
a0485,八幡,ハチマン,岐阜,35.756667,136.978333,271,C,,amedastable+obsdl,52331,a0485,111201
a0486,樽見,タルミ,岐阜,35.638333,136.601667,190,C,,amedastable+obsdl,52381,a0486,111211
a0487,金山,カナヤマ,岐阜,43.138333,142.416667,284,C,,amedastable+obsdl,12686,a0487,111201
a0488,三界山,,岐阜,,,,,,obsdl_only,,a0488,100000
a0489,権現山,,岐阜,,,,,,obsdl_only,,a0489,100000
a0490,伽藍,ガラン,岐阜,35.515,137.23,650,C,,amedastable+obsdl,52476,a0490,100000
a0491,美濃加茂,ミノカモ,岐阜,35.445,137.005,74,C,,amedastable+obsdl,52536,a0491,111201
a0492,柄石峠,,岐阜,,,,,,obsdl_only,,a0492,100000
a0493,恵那,エナ,岐阜,35.446667,137.403333,315,C,,amedastable+obsdl,52556,a0493,111201
a0494,中津川,ナカツガワ,岐阜,37.91,139.843333,390,C,,amedastable+obsdl,35537,a0494,111201
a0495,関ケ原,セキガハラ,岐阜,35.363333,136.466667,130,C,,amedastable+obsdl,52571,a0495,111211
a0496,大垣,オオガキ,岐阜,35.346667,136.62,6,C,,amedastable+obsdl,52581,a0496,111201
s47632,岐阜,ギフ,岐阜,35.4,136.761667,13,A,,amedastable+obsdl,52586,s47632,111111
a0498,三森山,,岐阜,,,,,,obsdl_only,,a0498,100000
a1057,美濃,ミノ,岐阜,35.555,136.91,68,C,,amedastable+obsdl,52461,a1057,111201
a1058,多治見,タジミ,岐阜,35.346667,137.108333,120,C,,amedastable+obsdl,52606,a1058,111201
a1059,上石津,カミイシヅ,岐阜,35.246667,136.458333,193,C,,amedastable+obsdl,52642,a1059,100000
a1061,栃尾,トチオ,岐阜,36.248333,137.503333,765,C,,amedastable+obsdl,52111,a1061,111201
a1066,宮地,ミヤジ,岐阜,35.763333,137.288333,450,C,,amedastable+obsdl,52346,a1066,111201
a1153,平井,,岐阜,,,,,,obsdl_only,,a1153,100000
a1299,長滝,ナガタキ,岐阜,35.923333,136.831667,430,C,,amedastable+obsdl,52221,a1299,111211
a1301,揖斐川,イビガワ,岐阜,35.485,136.566667,45,C,,amedastable+obsdl,52511,a1301,111201
a1305,六厩,ムマヤ,岐阜,36.06,137.035,1015,C,,amedastable+obsdl,52181,a1305,111201
a1306,白川,シラカワ,岐阜,36.273333,136.896667,478,C,,amedastable+obsdl,52081,a1306,111211
a1308,河合,カワイ,岐阜,36.305,137.1,471,C,,amedastable+obsdl,52041,a1308,111211
a1311,宮之前,ミヤノマエ,岐阜,36.015,137.388333,930,C,,amedastable+obsdl,52196,a1311,111201
a1313,黒川,クロカワ,岐阜,35.598333,137.318333,517,C,,amedastable+obsdl,52482,a1313,111201
a1363,大日,,岐阜,,,,,,obsdl_only,,a1363,100000
a1384,付知,ツケチ,岐阜,35.661667,137.426667,461,C,,amedastable+obsdl,52421,a1384,100000
a1387,御母衣,ミボロ,岐阜,36.146667,136.908333,640,C,,amedastable+obsdl,52131,a1387,100000
a1390,小津,,岐阜,,,,,,obsdl_only,,a1390,100000
a1396,十二岳,,岐阜,,,,,,obsdl_only,,a1396,100000
a1436,ひるがの,ヒルガノ,岐阜,36.01,136.893333,885,C,,amedastable+obsdl,52173,a1436,100000
a1437,清見,キヨミ,岐阜,36.18,137.045,740,C,,amedastable+obsdl,52137,a1437,100000
a1438,丹生川,ニュウカワ,岐阜,36.186667,137.371667,910,C,,amedastable+obsdl,52152,a1438,100000
a1577,関市板取,セキシイタドリ,岐阜,35.723333,136.783333,351,C,,amedastable+obsdl,52321,a1577,100000
a0499,北勢,ホクセイ,三重,35.143333,136.538333,125,C,,amedastable+obsdl,53016,a0499,100000
a0500,桑名,クワナ,三重,35.05,136.693333,3,C,,amedastable+obsdl,53041,a0500,111201
a0501,雲母峰,,三重,,,,,,obsdl_only,,a0501,100000
s47684,四日市,ヨッカイチ,三重,34.94,136.58,55,B,,amedastable+obsdl,53061,s47684,111111
a0503,亀山,カメヤマ,三重,34.87,136.453333,70,C,,amedastable+obsdl,53091,a0503,111201
s47649,上野,ウエノ,三重,34.761667,136.141667,159,B,,amedastable+obsdl,53112,s47649,111111
a0505,笠取山,カサトリヤマ,三重,34.725,136.308333,810,C,,amedastable+obsdl,53121,a0505,100000
s47651,津,ツ,三重,34.733333,136.518333,3,A,,amedastable+obsdl,53133,s47651,111111
a0507,名張,ナバリ,三重,34.626667,136.108333,226,C,,amedastable+obsdl,53141,a0507,100000
a0508,国見山,,三重,,,,,,obsdl_only,,a0508,100000
a0509,小俣,オバタ,三重,34.528333,136.665,10,C,,amedastable+obsdl,53196,a0509,111201
a0510,粥見,カユミ,三重,34.448333,136.39,120,C,,amedastable+obsdl,53231,a0510,111201
a0511,藤坂峠,フジサカトウゲ,三重,34.323333,136.488333,560,C,,amedastable+obsdl,53287,a0511,100000
s47663,尾鷲,オワセ,三重,34.068333,136.193333,15,B,,amedastable+obsdl,53378,s47663,111111
a0513,八幡峠,,三重,,,,,,obsdl_only,,a0513,100000
a0514,熊野,,三重,,,,,,obsdl_only,,a0514,111100
a0918,大台,,三重,,,,,,obsdl_only,,a0918,100000
a0990,松阪,,三重,,,,,,obsdl_only,,a0990,100000
a0991,磯部,,三重,,,,,,obsdl_only,,a0991,100000
a1230,鳥羽,トバ,三重,34.481667,136.825,2,C,,amedastable+obsdl,53257,a1230,111201
a1255,宮川,ミヤガワ,三重,34.278333,136.208333,205,C,,amedastable+obsdl,53321,a1255,100000
a1258,南伊勢,ミナミイセ,三重,34.345,136.681667,6,C,,amedastable+obsdl,53296,a1258,111201
a1349,紀伊長島,キイナガシマ,三重,34.208333,136.326667,3,C,,amedastable+obsdl,53326,a1349,111201
a1356,白山,ハクサン,三重,34.625,136.321667,60,C,,amedastable+obsdl,53151,a1356,100000
a1381,阿児,アゴ,三重,34.308333,136.873333,31,C,,amedastable+obsdl,53307,a1381,100000
a1423,御浜,ミハマ,三重,33.851667,135.98,130,C,,amedastable+obsdl,53416,a1423,100000
a1532,熊野新鹿,クマノアタシカ,三重,33.931667,136.138333,23,C,,amedastable+obsdl,53401,a1532,111201
a0515,村上,ムラカミ,新潟,38.226667,139.478333,10,C,,amedastable+obsdl,54086,a0515,111201
a0516,鷲ケ巣山,,新潟,,,,,,obsdl_only,,a0516,100000
s47602,相川,アイカワ,新潟,38.028333,138.24,6,B,,amedastable+obsdl,54157,s47602,111111
a0518,両津,リョウツ,新潟,38.073333,138.44,2,C,,amedastable+obsdl,54166,a0518,111201
s47604,新潟,ニイガタ,新潟,37.893333,139.018333,4,A,,amedastable+obsdl,54232,s47604,111111
a0520,二王子岳,,新潟,,,,,,obsdl_only,,a0520,100000
a0521,新津,ニイツ,新潟,37.791667,139.086667,3,C,,amedastable+obsdl,54296,a0521,111211
a0522,巻,マキ,新潟,37.768333,138.913333,2,C,,amedastable+obsdl,54341,a0522,111201
a0523,宝珠山,,新潟,,,,,,obsdl_only,,a0523,100000
a0524,寺泊,テラドマリ,新潟,37.64,138.766667,44,C,,amedastable+obsdl,54387,a0524,111201
a0525,三条,サンジョウ,新潟,37.64,138.955,9,C,,amedastable+obsdl,54396,a0525,111201
a0526,村松,ムラマツ,新潟,37.696667,139.188333,25,C,,amedastable+obsdl,54406,a0526,100000
a0527,津川,ツガワ,新潟,37.671667,139.446667,100,C,,amedastable+obsdl,54421,a0527,111211
a0528,粟ヶ岳,,新潟,,,,,,obsdl_only,,a0528,100000
a0529,長岡,ナガオカ,新潟,37.45,138.823333,23,C,,amedastable+obsdl,54501,a0529,111211
a0530,栃尾,トチオ,新潟,36.248333,137.503333,765,C,,amedastable+obsdl,52111,a0530,100000
a0531,守門岳,,新潟,,,,,,obsdl_only,,a0531,100000
a0532,柏崎,カシワザキ,新潟,37.351667,138.553333,7,C,,amedastable+obsdl,54541,a0532,111211
a0533,桜坂峠,,新潟,,,,,,obsdl_only,,a0533,100000
a0534,小出,コイデ,新潟,37.226667,138.963333,98,C,,amedastable+obsdl,54616,a0534,111211
s47612,高田,タカダ,新潟,37.106667,138.246667,13,B,,amedastable+obsdl,54651,s47612,111111
a0536,安塚,ヤスヅカ,新潟,37.106667,138.456667,126,C,,amedastable+obsdl,54661,a0536,111211
a0537,十日町,トオカマチ,新潟,37.143333,138.726667,170,C,,amedastable+obsdl,54676,a0537,111211
a0538,枝折峠,,新潟,,,,,,obsdl_only,,a0538,100000
a0539,糸魚川,イトイガワ,新潟,37.043333,137.875,8,C,,amedastable+obsdl,54711,a0539,111201
a0540,能生,ノウ,新潟,37.083333,138.023333,55,C,,amedastable+obsdl,54721,a0540,111211
a0541,光ケ原,,新潟,,,,,,obsdl_only,,a0541,100000
a0542,大沢峠,,新潟,,,,,,obsdl_only,,a0542,100000
a0543,津南,ツナン,新潟,36.996667,138.683333,452,C,,amedastable+obsdl,54836,a0543,111211
a0544,湯沢,ユザワ,新潟,39.186667,140.463333,74,C,,amedastable+obsdl,32691,a0544,111211
a0545,袴岳,,新潟,,,,,,obsdl_only,,a0545,100000
a0995,粟島,アワシマ,新潟,38.465,139.253333,4,C,,amedastable+obsdl,54012,a0995,111201
a0996,羽茂,ハモチ,新潟,37.841667,138.313333,11,C,,amedastable+obsdl,54271,a0996,111201
a0997,守門,スモン,新潟,37.346667,139.043333,222,C,,amedastable+obsdl,54566,a0997,111211
a0998,関山,セキヤマ,新潟,36.933333,138.221667,350,C,,amedastable+obsdl,54816,a0998,111211
a1060,下関,シモセキ,新潟,38.091667,139.563333,33,C,,amedastable+obsdl,54191,a1060,111211
a1102,鍵取,,新潟,,,,,,obsdl_only,,a1102,100000
a1111,赤谷,アカダニ,新潟,37.835,139.415,135,C,,amedastable+obsdl,54311,a1111,100000
a1154,小国,オグニ,新潟,38.078333,139.735,140,C,,amedastable+obsdl,35486,a1154,100000
a1155,松代,マツダイ,新潟,37.131667,138.606667,210,C,,amedastable+obsdl,54671,a1155,100000
a1256,高根,タカネ,新潟,38.33,139.603333,85,C,,amedastable+obsdl,54056,a1256,100000
a1297,平岩,ヒライワ,新潟,36.88,137.866667,281,C,,amedastable+obsdl,54876,a1297,100000
a1302,大潟,オオガタ,新潟,40.0,139.95,-3,C,,amedastable+obsdl,32287,a1302,111201
a1315,弾崎,ハジキザキ,新潟,38.33,138.511667,58,C,,amedastable+obsdl,54041,a1315,111201
a1318,中条,ナカジョウ,新潟,38.076667,139.388333,14,C,,amedastable+obsdl,54181,a1318,111201
a1369,三面,ミオモテ,新潟,38.246667,139.605,45,C,,amedastable+obsdl,54097,a1369,100000
a1370,大湯,オオユ,新潟,37.205,139.061667,240,C,,amedastable+obsdl,54621,a1370,100000
a1395,塩沢,シオザワ,新潟,37.038333,138.846667,195,C,,amedastable+obsdl,54761,a1395,100000
a1398,宮寄上,ミヤヨリカミ,新潟,37.58,139.14,125,C,,amedastable+obsdl,54462,a1398,100000
a1424,樽本,タルモト,新潟,36.89,138.275,633,C,,amedastable+obsdl,54892,a1424,100000
a1426,川谷,カワダニ,新潟,37.2,138.516667,206,C,,amedastable+obsdl,54666,a1426,100000
a1427,筒方,ドウガタ,新潟,37.03,138.343333,255,C,,amedastable+obsdl,54737,a1427,100000
a1444,室谷,ムロヤ,新潟,37.55,139.37,200,C,,amedastable+obsdl,54472,a1444,100000
a1469,松浜,マツハマ：新潟空港,新潟,37.955,139.111667,1,C,,amedastable+obsdl,54236,a1469,111010
a1514,秋津,,新潟,,,,,,obsdl_only,,a1514,111000
a1645,瓢湖,ヒョウコ,新潟,37.833333,139.236667,9,C,,amedastable+obsdl,54301,a1645,100000
a0546,朝日,アサヒ,富山,44.118333,142.595,225,C,,amedastable+obsdl,12266,a0546,111211
a0547,魚津,ウオヅ,富山,36.821667,137.428333,48,C,,amedastable+obsdl,55056,a0547,111211
a0548,宇奈月,ウナヅキ,富山,36.846667,137.556667,160,C,,amedastable+obsdl,55063,a0548,100000
a0549,嘉例沢,,富山,,,,,,obsdl_only,,a0549,100000
s47606,伏木,フシキ,富山,36.791667,137.055,12,B,,amedastable+obsdl,55091,s47606,111111
s47607,富山,トヤマ,富山,36.708333,137.201667,9,A,,amedastable+obsdl,55102,s47607,111111
a0552,砺波,トナミ,富山,36.61,136.955,69,C,,amedastable+obsdl,55141,a0552,111211
a0553,上市,カミイチ,富山,36.67,137.423333,296,C,,amedastable+obsdl,55166,a0553,111201
a0554,南砺高宮,ナントタカミヤ,富山,36.545,136.871667,91,C,,amedastable+obsdl,55191,a0554,111201
a0555,八尾,ヤツオ,富山,36.57,137.158333,124,C,,amedastable+obsdl,55206,a0555,111201
a0556,小谷,オタリ,富山,36.821667,137.93,550,C,,amedastable+obsdl,48097,a0556,100000
a0557,立山,,富山,,,,,,obsdl_only,,a0557,100000
a0558,細尾峠,,富山,,,,,,obsdl_only,,a0558,100000
a0559,谷折,,富山,,,,,,obsdl_only,,a0559,100000
a1309,氷見,ヒミ,富山,36.825,136.968333,1,C,,amedastable+obsdl,55041,a1309,111211
a1412,宇奈月,ウナヅキ,富山,36.846667,137.556667,160,C,,amedastable+obsdl,55063,a1412,100000
a1413,平,タイラ,富山,37.065,140.876667,12,C,,amedastable+obsdl,36781,a1413,100000
a1414,大山,オオヤマ,富山,36.608333,137.283333,128,C,,amedastable+obsdl,55156,a1414,100000
a1415,細入,,富山,,,,,,obsdl_only,,a1415,100000
a1455,猪谷,イノタニ,富山,36.473333,137.236667,215,C,,amedastable+obsdl,55267,a1455,100010
a1533,秋ヶ島,アキガシマ：富山空港,富山,36.648333,137.186667,24,C,,amedastable+obsdl,55151,a1533,111010
a1553,五箇山,ゴカヤマ,富山,36.43,136.941667,357,C,,amedastable+obsdl,55252,a1553,100000
a1621,立山芦峅,タテヤマアシクラ,富山,36.576667,137.385,379,C,,amedastable+obsdl,55217,a1621,100000
a0560,珠洲,スズ,石川,37.446667,137.286667,4,C,,amedastable+obsdl,56036,a0560,111211
s47600,輪島,ワジマ,石川,37.39,136.895,5,B,,amedastable+obsdl,56052,s47600,111111
a0562,門前,モンゼン,石川,37.261667,136.728333,11,C,,amedastable+obsdl,56081,a0562,100000
a0563,木原岳,,石川,,,,,,obsdl_only,,a0563,100000
a0564,志賀,シカ,石川,37.143333,136.725,6,C,,amedastable+obsdl,56116,a0564,111201
a0565,七尾,ナナオ,石川,37.03,136.991667,58,C,,amedastable+obsdl,56146,a0565,111211
a0566,羽咋,ハクイ,石川,36.893333,136.776667,15,C,,amedastable+obsdl,56176,a0566,111201
a0567,かほく,カホク,石川,36.711667,136.691667,42,C,,amedastable+obsdl,56186,a0567,111201
a0568,宝達山,,石川,,,,,,obsdl_only,,a0568,100000
s47605,金沢,カナザワ,石川,36.588333,136.633333,6,A,,amedastable+obsdl,56227,s47605,111111
a0570,医王山,イオウゼン,石川,36.52,136.745,420,C,,amedastable+obsdl,56232,a0570,100000
a0571,加賀中津原,カガナカツハラ,石川,36.261667,136.396667,65,C,,amedastable+obsdl,56301,a0571,111211
a0973,白山河内,ハクサンカワチ,石川,36.396667,136.62,136,C,,amedastable+obsdl,56286,a0973,111211
a1171,白山白峰,ハクサンシラミネ,石川,36.18,136.625,470,C,,amedastable+obsdl,56346,a1171,100000
a1324,小松,コマツ,石川,36.381667,136.435,3,C,,amedastable+obsdl,56276,a1324,111201
a1486,穴水,,石川,,,,,,obsdl_only,,a1486,100000
a1544,三井,ミイ：能登空港,石川,37.293333,136.961667,219,C,,amedastable+obsdl,56093,a1544,111000
a1545,宝達志水,ホウダツシミズ,石川,36.788333,136.768333,90,C,,amedastable+obsdl,56192,a1545,100000
a1650,舳倉島,ヘグラジマ,石川,37.85,136.918333,8,C,,amedastable+obsdl,56401,a1650,100000
s47616,福井,フクイ,福井,36.055,136.221667,9,A,,amedastable+obsdl,57066,s47616,111111
a0573,大野,オオノ,福井,40.281667,141.666667,200,C,,amedastable+obsdl,33086,a0573,111211
a0574,タイラ山,,福井,,,,,,obsdl_only,,a0574,100000
a0575,春日野,,福井,,,,,,obsdl_only,,a0575,100000
a0576,板垣,,福井,,,,,,obsdl_only,,a0576,100000
a0577,今庄,イマジョウ,福井,35.766667,136.2,128,C,,amedastable+obsdl,57206,a0577,111211
s47631,敦賀,ツルガ,福井,35.653333,136.061667,2,B,,amedastable+obsdl,57248,s47631,111111
a0579,小浜,オバマ,福井,35.483333,135.781667,10,C,,amedastable+obsdl,57317,a0579,111211
a0974,美山,ミヤマ,福井,35.998333,136.358333,70,C,,amedastable+obsdl,57071,a0974,100000
a0975,川上,,福井,,,,,,obsdl_only,,a0975,100000
a1010,美浜,ミハマ,福井,35.6,135.916667,10,C,,amedastable+obsdl,57286,a1010,111201
a1071,三国,ミクニ,福井,36.243333,136.173333,34,C,,amedastable+obsdl,57001,a1071,111201
a1226,勝山,カツヤマ,福井,36.038333,136.521667,196,C,,amedastable+obsdl,57082,a1226,111201
a1316,越廼,コシノ,福井,36.011667,135.99,30,C,,amedastable+obsdl,57051,a1316,111201
a1382,九頭竜,クズリュウ,福井,35.908333,136.668333,436,C,,amedastable+obsdl,57176,a1382,100010
a1454,大飯,オオイ,福井,35.48,135.616667,3,C,,amedastable+obsdl,57311,a1454,100000
a1537,春江,ハルエ：福井空港,福井,36.141667,136.223333,5,C,,amedastable+obsdl,57026,a1537,111000
a1565,武生,タケフ,福井,35.905,136.173333,32,C,,amedastable+obsdl,57106,a1565,100010
a0580,今津,イマヅ,滋賀,35.411667,136.028333,88,C,,amedastable+obsdl,60051,a0580,111211
a0581,荒川,,滋賀,,,,,,obsdl_only,,a0581,100000
a0582,春照,,滋賀,,,,,,obsdl_only,,a0582,100010
s47761,彦根,ヒコネ,滋賀,35.275,136.243333,87,A,,amedastable+obsdl,60131,s47761,111111
a0584,近江八幡,オウミハチマン,滋賀,35.111667,136.075,90,C,,amedastable+obsdl,60161,a0584,100000
a0585,君ケ畑台地,,滋賀,,,,,,obsdl_only,,a0585,100000
a0586,大津,オオツ,滋賀,42.686667,143.646667,4,C,,amedastable+obsdl,20631,a0586,111211
a0587,土山,ツチヤマ,滋賀,34.938333,136.278333,248,C,,amedastable+obsdl,60236,a0587,111201
a0963,東近江,ヒガシオウミ,滋賀,35.061667,136.19,128,C,,amedastable+obsdl,60196,a0963,111201
a0964,信楽,シガラキ,滋賀,34.913333,136.08,265,C,,amedastable+obsdl,60226,a0964,111201
a0976,長浜,ナガハマ,滋賀,35.423333,136.241667,95,C,,amedastable+obsdl,60061,a0976,111201
a1083,南小松,ミナミコマツ,滋賀,35.235,135.956667,90,C,,amedastable+obsdl,60116,a1083,111201
a1087,柳ケ瀬,ヤナガセ,滋賀,35.581667,136.188333,220,C,,amedastable+obsdl,60026,a1087,100010
a1361,霜ケ原,,滋賀,,,,,,obsdl_only,,a1361,100000
a1524,米原,マイバラ,滋賀,35.383333,136.343333,147,C,,amedastable+obsdl,60102,a1524,111211
a1578,朽木平良,クツキヘラ,滋賀,35.308333,135.83,380,C,,amedastable+obsdl,60081,a1578,100000
s47751,伊吹山,,滋賀,,,,,,obsdl_only,,s47751,111111
a0588,峰山,ミネヤマ,京都,35.618333,135.071667,23,C,,amedastable+obsdl,61031,a0588,100010
a0589,宮津,ミヤヅ,京都,35.55,135.235,2,C,,amedastable+obsdl,61076,a0589,111201
s47750,舞鶴,マイヅル,京都,35.45,135.316667,2,B,,amedastable+obsdl,61111,s47750,111111
a0591,仏坂,,京都,,,,,,obsdl_only,,a0591,100000
a0592,浅原山,,京都,,,,,,obsdl_only,,a0592,100000
a0593,福知山,フクチヤマ,京都,35.311667,135.113333,17,C,,amedastable+obsdl,61187,a0593,111201
a0594,胡麻,,京都,,,,,,obsdl_only,,a0594,100000
a0595,妙高山,,京都,,,,,,obsdl_only,,a0595,100000
a0596,園部,ソノベ,京都,35.108333,135.455,134,C,,amedastable+obsdl,61242,a0596,111201
s47759,京都,キョウト,京都,35.013333,135.731667,41,A,,amedastable+obsdl,61286,s47759,111111
a0598,京田辺,キョウタナベ,京都,34.83,135.76,20,C,,amedastable+obsdl,61326,a0598,111201
a0599,鷲峰山,,京都,,,,,,obsdl_only,,a0599,100000
a0920,花背峠,,京都,,,,,,obsdl_only,,a0920,100000
a0927,知井,,京都,,,,,,obsdl_only,,a0927,100000
a0928,京北,ケイホク,京都,35.181667,135.661667,260,C,,amedastable+obsdl,61251,a0928,100000
a0965,間人,タイザ,京都,35.736667,135.086667,42,C,,amedastable+obsdl,61001,a0965,111201
a0966,本庄,ホンジョウ,京都,35.26,135.395,95,C,,amedastable+obsdl,61201,a0966,100000
a1025,長岡京,ナガオカキョウ,京都,34.93,135.678333,71,C,,amedastable+obsdl,61306,a1025,100000
a1160,睦寄,ムツヨリ,京都,35.381667,135.453333,175,C,,amedastable+obsdl,61151,a1160,100000
a1303,美山,ミヤマ,京都,35.998333,136.358333,70,C,,amedastable+obsdl,57071,a1303,111211
a1378,須知,シュウチ,京都,35.176667,135.42,150,C,,amedastable+obsdl,61241,a1378,100000
a1379,三岳,,京都,,,,,,obsdl_only,,a1379,100000
a1380,綾部,,京都,,,,,,obsdl_only,,a1380,100000
a1383,三和,ミワ,京都,35.216667,135.231667,105,C,,amedastable+obsdl,61192,a1383,100000
a1641,坂浦,サカウラ,京都,35.418333,135.086667,223,C,,amedastable+obsdl,61096,a1641,100000
a1671,綾部山家,アヤベヤマガ,京都,35.296667,135.315,87,C,,amedastable+obsdl,61196,a1671,100000
a0600,能勢,ノセ,大阪,34.948333,135.455,235,C,,amedastable+obsdl,62016,a0600,111201
a0601,箕面,,大阪,,,,,,obsdl_only,,a0601,100000
a0602,豊中,トヨナカ：大阪国際空港,大阪,34.783333,135.438333,12,C,,amedastable+obsdl,62051,a0602,111100
s47772,大阪,オオサカ,大阪,34.681667,135.518333,23,A,,amedastable+obsdl,62078,s47772,111111
a0604,生駒山,イコマヤマ,大阪,34.675,135.676667,626,C,,amedastable+obsdl,62081,a0604,111201
a0605,河内長野,カワチナガノ,大阪,34.423333,135.543333,160,C,,amedastable+obsdl,62111,a0605,100000
a0606,熊取,クマトリ,大阪,34.385,135.35,68,C,,amedastable+obsdl,62131,a0606,111201
a1062,堺,サカイ,大阪,34.555,135.485,20,C,,amedastable+obsdl,62091,a1062,111201
a1065,枚方,ヒラカタ,大阪,34.808333,135.671667,26,C,,amedastable+obsdl,62046,a1065,111201
a1470,八尾,ヤツオ,大阪,36.57,137.158333,124,C,,amedastable+obsdl,55206,a1470,111000
a1471,関空島,カンクウジマ：関西国際空港,大阪,34.433333,135.231667,5,C,,amedastable+obsdl,62101,a1471,111000
a1602,茨木,イバラキ,大阪,34.86,135.56,78,C,,amedastable+obsdl,62037,a1602,100000
a0607,香住,カスミ,兵庫,35.625,134.626667,5,C,,amedastable+obsdl,63016,a0607,111211
a0608,温泉,オンセン,兵庫,35.528333,134.48,233,C,,amedastable+obsdl,63032,a0608,100000
a0609,三川山,,兵庫,,,,,,obsdl_only,,a0609,100000
s47747,豊岡,トヨオカ,兵庫,35.535,134.821667,3,B,,amedastable+obsdl,63051,s47747,111111
a0611,八鹿,ヨウカ,兵庫,35.398333,134.74,183,C,,amedastable+obsdl,63116,a0611,100000
a0612,和田山,ワダヤマ,兵庫,35.323333,134.848333,80,C,,amedastable+obsdl,63121,a0612,111211
a0613,生野,イクノ,兵庫,35.166667,134.791667,320,C,,amedastable+obsdl,63201,a0613,111201
a0614,柏原,カイバラ,兵庫,35.136667,135.065,98,C,,amedastable+obsdl,63216,a0614,111201
a0615,一宮,イチノミヤ,兵庫,35.298333,136.853333,11,C,,amedastable+obsdl,51011,a0615,111201
a0616,笠形山,,兵庫,,,,,,obsdl_only,,a0616,100000
a0617,佐用,サヨウ,兵庫,35.016667,134.368333,120,C,,amedastable+obsdl,63241,a0617,100000
a0618,後川,シツカワ,兵庫,35.025,135.293333,330,C,,amedastable+obsdl,63346,a0618,100000
a0619,上郡,カミゴオリ,兵庫,34.858333,134.373333,20,C,,amedastable+obsdl,63366,a0619,111201
a0620,的場山,,兵庫,,,,,,obsdl_only,,a0620,100000
s47769,姫路,ヒメジ,兵庫,34.838333,134.67,38,B,,amedastable+obsdl,63383,s47769,111111
a0622,名塩,,兵庫,,,,,,obsdl_only,,a0622,100000
a0623,六甲山,,兵庫,,,,,,obsdl_only,,a0623,100000
a0624,家島,イエシマ,兵庫,34.671667,134.526667,88,C,,amedastable+obsdl,63491,a0624,111201
a0625,明石,アカシ,兵庫,34.686667,134.876667,3,C,,amedastable+obsdl,63496,a0625,111201
s47770,神戸,コウベ,兵庫,34.696667,135.211667,5,A,,amedastable+obsdl,63518,s47770,111111
s47776,洲本,スモト,兵庫,34.31,134.848333,69,B,,amedastable+obsdl,63571,s47776,111111
a0628,福良,,兵庫,,,,,,obsdl_only,,a0628,100000
a0956,西脇,ニシワキ,兵庫,34.998333,134.996667,72,C,,amedastable+obsdl,63331,a0956,111201
a0967,大屋,オオヤ,兵庫,35.331667,134.665,150,C,,amedastable+obsdl,63111,a0967,100000
a0968,福崎,フクサキ,兵庫,34.95,134.748333,72,C,,amedastable+obsdl,63321,a0968,111201
a0969,三田,サンダ,兵庫,34.895,135.211667,150,C,,amedastable+obsdl,63411,a0969,111201
